ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
200,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,1,5.0,9.0,6.0,12.0,2.0,0,0
201,1.2599211,4.2171636,0.0,0.0,3.072317,10.855096,0.14937517,0.24196875,3.2899334,0.0,8,1.0,10.0,6.0,15.0,2.0,0,1
202,0.0,0.0,0.0,0.0,2.924018,10.712235,0.29369432,0.3365893,0.0,1.0,2,5.0,10.0,6.0,7.0,2.0,1,0
204,0.0,0.0,1.709976,4.9117866,2.5712817,8.234708,0.283257,0.35885438,0.0,0.0,9,3.0,11.0,8.0,15.0,2.0,0,0
205,0.0,0.0,0.0,0.0,1.2599211,0.0,0.5848035,0.5848035,0.0,0.0,2,1.0,10.0,5.0,12.0,2.0,0,0
207,0.0,0.0,0.0,0.0,2.466212,7.7380443,0.329316,0.3594152,0.0,0.0,2,1.0,7.0,0.0,8.0,2.0,0,0
208,0.0,0.0,0.0,0.0,2.0,4.79142,0.0,0.23207943,0.0,0.0,2,1.0,7.0,0.0,4.0,2.0,0,0
209,1.0,2.1544347,1.2599211,3.2396119,2.8020394,7.1620445,0.0,0.22266053,0.0,0.0,2,3.0,3.0,2.0,2.0,2.0,1,0
210,1.0,3.7890732,1.8171207,7.9665275,2.7589242,9.428457,0.0,0.0,0.0,0.0,8,1.0,10.0,6.0,4.0,1.0,1,0
211,1.0,2.8020394,1.4422495,3.3912115,4.3088694,12.392317,0.19335677,0.31830153,0.0,0.0,9,5.0,10.0,0.0,4.0,2.0,0,0
212,1.587401,5.593445,0.0,0.0,2.466212,6.467292,0.0,0.18821034,0.0,0.0,1,3.0,3.0,3.0,4.0,2.0,0,0
213,0.0,0.0,0.0,0.0,2.1544347,7.274787,0.0,0.28114328,0.0,0.0,9,1.0,10.0,6.0,4.0,1.0,1,0
214,0.0,0.0,0.0,0.0,2.6207414,8.913786,0.0,0.35594735,0.0,0.0,1,3.0,3.0,0.0,12.0,2.0,0,0
215,1.4422495,9.038519,0.0,0.0,2.4101424,8.873047,0.19739966,0.27656516,0.0,0.0,2,5.0,10.0,7.0,4.0,2.0,0,0
217,0.0,0.0,0.0,0.0,2.7589242,11.403734,0.19912113,0.2791556,0.0,1.0,2,3.0,3.0,6.0,13.0,2.0,1,0
218,0.0,0.0,0.0,0.0,4.641589,14.062857,0.22894284,0.3352126,0.0,0.0,9,1.0,8.0,6.0,8.0,2.0,0,0
219,0.0,0.0,0.0,0.0,2.0800838,6.882389,0.0,0.38157243,0.0,0.0,2,5.0,10.0,2.0,4.0,2.0,0,0
220,1.709976,6.092008,0.0,0.0,3.332222,8.848791,0.0,0.118571006,0.0,0.0,7,3.0,3.0,2.0,7.0,2.0,0,0
221,0.0,0.0,0.0,0.0,2.1544347,9.664421,0.0,0.31072325,0.0,0.0,8,1.0,10.0,6.0,18.0,2.0,1,0
222,1.8171207,4.530655,1.2599211,2.843867,3.332222,9.220383,0.15050201,0.31651822,0.0,0.0,8,1.0,10.0,0.0,15.0,2.0,1,0
223,1.587401,7.2545753,0.0,0.0,1.0,3.148122,0.0,0.34199518,0.0,0.0,6,1.0,1.0,2.0,4.0,2.0,1,0
224,1.8171207,6.4008627,1.4422495,6.6794205,3.6593058,13.203928,0.067606136,0.2984812,3.5131922,0.0,1,3.0,3.0,0.0,4.0,2.0,0,1
225,0.0,0.0,0.0,0.0,1.2599211,4.1793394,0.0,0.36840314,0.0,0.0,2,3.0,3.0,0.0,12.0,2.0,0,0
227,0.0,0.0,0.0,0.0,4.2908406,11.60488,0.26071793,0.2769742,0.0,0.9283178,2,5.0,10.0,0.0,14.0,2.0,0,0
228,1.4422495,6.291195,0.0,0.0,2.0,10.152658,0.34199518,0.34199518,0.0,0.0,2,3.0,3.0,1.0,7.0,1.0,1,0
229,0.0,0.0,0.0,0.0,3.2710664,11.645495,0.17877772,0.27144176,0.0,0.0,8,1.0,10.0,0.0,8.0,1.0,0,0
230,0.0,0.0,0.0,0.0,2.4101424,5.9335256,0.0,0.24264435,0.0,0.0,8,3.0,11.0,2.0,15.0,2.0,1,0
231,0.0,0.0,0.0,0.0,1.587401,4.952891,0.0,0.36840314,0.0,0.0,8,3.0,3.0,2.0,11.0,2.0,0,0
232,0.0,0.0,0.0,0.0,1.9129312,6.8004904,0.32182872,0.4054808,0.0,0.0,1,1.0,10.0,6.0,8.0,2.0,0,0
234,0.0,0.0,0.0,0.0,1.587401,2.4101424,0.46415886,0.5313293,0.0,0.0,1,5.0,10.0,0.0,8.0,2.0,0,0
235,0.0,0.0,0.0,0.0,2.1544347,5.9611692,0.0,0.34199518,0.0,0.0,9,1.0,10.0,6.0,14.0,2.0,0,0
237,1.0,1.9129312,0.0,0.0,3.0,12.026735,0.33647746,0.39228982,0.0,0.0,4,1.0,10.0,3.0,8.0,2.0,0,0
238,1.4422495,3.6692362,0.0,0.0,2.2239802,6.5854597,0.0,0.27775845,0.0,0.0,7,1.0,10.0,3.0,4.0,2.0,0,0
239,1.587401,4.126186,1.0,5.1863055,3.8708768,14.458257,0.0,0.21261285,0.0,0.0,8,3.0,3.0,5.0,4.0,1.0,0,1
240,1.587401,4.058178,0.0,0.0,5.0000005,14.543239,0.21275286,0.28147182,0.0,0.0,8,1.0,7.0,6.0,8.0,2.0,0,1
241,1.4422495,4.2980704,0.0,0.0,2.2239802,7.3310375,0.0,0.17711447,0.0,0.0,5,5.0,10.0,6.0,8.0,2.0,1,0
242,1.4422495,3.8723593,0.0,0.0,1.709976,4.4140053,0.0,0.23207943,0.0,0.0,1,5.0,10.0,5.0,12.0,1.0,0,0
243,1.2599211,2.2239802,0.0,0.0,3.7084298,14.1865635,0.0,0.2335859,0.0,0.0,8,1.0,10.0,2.0,12.0,2.0,0,0
244,1.4422495,4.918685,1.0,4.4140053,2.924018,7.451373,0.0,0.23559679,2.4879649,0.0,2,3.0,3.0,3.0,7.0,2.0,0,0
245,1.2599211,3.696271,1.0,1.9129312,3.0,9.715032,0.0,0.21309842,0.0,0.0,8,3.0,10.0,0.0,11.0,1.0,1,1
246,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,2,1.0,7.0,3.0,12.0,2.0,0,0
247,1.587401,2.466212,1.0,2.5712817,2.5712817,7.8837357,0.0,0.30100772,2.5021024,0.0,1,1.0,10.0,2.0,5.0,2.0,0,1
248,0.0,0.0,0.0,0.0,1.2599211,2.6207414,0.0,0.46415886,0.0,0.0,8,1.0,10.0,5.0,2.0,2.0,1,0
249,1.709976,5.4569645,1.0,2.2239802,4.3444815,10.51954,0.2204536,0.255525,0.0,0.0,2,5.0,10.0,3.0,4.0,2.0,0,0
250,1.8171207,7.4500365,0.0,0.0,4.362071,18.243635,0.19182906,0.28854603,1.0743576,0.0,8,5.0,10.0,7.0,8.0,2.0,1,1
252,0.0,0.0,0.0,0.0,1.709976,3.756286,0.34199518,0.43088692,0.0,0.0,1,1.0,7.0,5.0,4.0,2.0,1,0
253,1.2599211,4.6104364,0.0,0.0,3.072317,11.206499,0.0,0.18821034,3.4083521,0.0,9,1.0,10.0,2.0,8.0,2.0,1,1
254,1.8171207,4.9630613,1.0,3.223653,3.9148679,13.958474,0.18716948,0.22945048,0.0,0.0,9,3.0,10.0,0.0,4.0,2.0,0,0
255,1.8171207,5.593445,0.0,0.0,1.8171207,6.398828,0.0,0.26295444,0.0,0.0,2,3.0,3.0,2.0,4.0,2.0,1,0
256,1.8171207,4.838151,1.2599211,2.6684017,2.843867,12.702826,0.28114328,0.32182872,4.5685744,0.0,9,3.0,3.0,5.0,4.0,2.0,0,1
257,1.709976,4.2561617,1.8171207,3.9213817,1.709976,9.812508,0.0,0.24871337,0.0,0.0,6,1.0,10.0,6.0,4.0,1.0,0,0
258,0.0,0.0,0.0,0.0,2.8020394,7.18121,0.26295444,0.37924364,0.0,0.84343266,2,1.0,10.0,2.0,14.0,2.0,0,0
259,1.8171207,6.192812,1.4422495,7.03048,2.8020394,9.047079,0.19999999,0.27144176,4.4470267,0.0,9,5.0,10.0,0.0,4.0,2.0,0,0
260,1.2599211,4.6685085,0.0,0.0,2.0800838,8.248699,0.28114328,0.32182872,2.9768872,0.0,9,5.0,10.0,0.0,8.0,2.0,0,0
261,0.0,0.0,0.0,0.0,2.6207414,8.049177,0.28114328,0.39860556,0.0,0.0,2,1.0,10.0,1.0,2.0,2.0,0,0
262,1.2599211,2.1544347,1.0,3.8485012,4.6260653,18.43607,0.0,0.22151841,2.0744135,0.0,2,1.0,10.0,0.0,8.0,2.0,1,0
263,0.0,0.0,0.0,0.0,1.709976,11.125963,0.5646216,0.5715082,0.0,0.0,8,5.0,10.0,1.0,8.0,2.0,0,0
264,1.2599211,2.7211869,0.0,0.0,3.9148679,11.500694,0.14937517,0.24813545,2.542545,0.0,8,1.0,1.0,0.0,4.0,2.0,0,1
265,1.2599211,1.709976,0.0,0.0,0.0,0.0,0.0,0.4054808,0.0,0.9283178,2,3.0,3.0,7.0,3.0,1.0,0,0
266,1.709976,4.1253567,0.0,0.0,4.4647455,13.648752,0.12191375,0.23013853,1.805709,0.0,8,1.0,10.0,2.0,4.0,2.0,0,1
267,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,9,3.0,3.0,6.0,12.0,2.0,0,0
268,1.587401,4.431048,1.709976,6.238111,3.9364974,15.9805,0.0,0.26858425,0.0,0.0,8,1.0,7.0,1.0,4.0,2.0,1,0
269,1.587401,3.765712,1.2599211,4.8459706,6.3496046,23.7835,0.0,0.14798793,0.0,0.0,8,1.0,10.0,0.0,4.0,2.0,0,0
270,0.0,0.0,0.0,0.0,3.0,10.958622,0.0,0.28114328,0.0,0.0,8,1.0,10.0,0.0,8.0,2.0,0,0
271,1.2599211,4.0716267,0.0,0.0,2.2239802,6.6494,0.0,0.2087071,0.0,0.0,9,3.0,3.0,6.0,11.0,2.0,1,0
272,0.0,0.0,0.0,0.0,4.1015663,12.76052,0.16904889,0.26477373,0.0,0.0,8,1.0,10.0,2.0,4.0,2.0,0,0
273,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,2,3.0,3.0,0.0,12.0,2.0,0,0
274,1.0,3.6593058,0.0,0.0,4.820285,13.079599,0.1578488,0.26743802,0.0,0.0,9,3.0,3.0,2.0,4.0,2.0,0,0
275,1.2599211,2.843867,0.0,0.0,3.6840317,13.523411,0.0,0.23693438,0.0,0.0,8,1.0,10.0,6.0,11.0,1.0,0,0
276,0.0,0.0,0.0,0.0,1.709976,5.033114,0.34199518,0.39148676,0.0,0.0,8,5.0,10.0,1.0,12.0,2.0,0,0
277,0.0,0.0,0.0,0.0,3.6088262,13.561196,0.25723398,0.3176686,0.0,0.0,9,1.0,1.0,4.0,8.0,2.0,0,1
278,0.0,0.0,0.0,0.0,3.1413808,7.9526725,0.23454718,0.35611302,0.0,0.0,7,1.0,10.0,5.0,8.0,2.0,0,0
279,0.0,0.0,0.0,0.0,2.1544347,7.4405174,0.0,0.33077258,0.0,0.0,9,5.0,10.0,0.0,4.0,2.0,0,1
280,1.709976,4.7444997,0.0,0.0,4.3795195,10.751383,0.0,0.18747348,1.6101328,0.0,8,3.0,3.0,5.0,7.0,2.0,1,0
281,0.0,0.0,0.0,0.0,2.8844993,8.675698,0.20273736,0.32182872,0.0,0.9283178,2,0.0,3.0,4.0,8.0,2.0,0,0
282,2.0800838,4.71748,0.0,0.0,4.2908406,12.442582,0.24842206,0.2716813,0.0,0.0,2,5.0,10.0,6.0,14.0,2.0,0,0
283,2.0,7.107194,1.0,2.5198421,2.6684017,7.92464,0.19739966,0.2847037,0.0,0.0,2,1.0,1.0,3.0,8.0,2.0,0,0
284,0.0,0.0,0.0,0.0,3.583048,13.215849,0.0,0.08222898,0.0,0.0,2,1.0,10.0,3.0,4.0,1.0,0,0
285,0.0,0.0,0.0,0.0,2.2239802,9.214989,0.0,0.21544346,0.0,0.0,9,3.0,3.0,6.0,4.0,1.0,0,0
286,1.0,3.0545576,1.2599211,3.5436707,2.2894285,7.6374655,0.18420157,0.28404418,0.0,0.0,8,5.0,10.0,0.0,11.0,1.0,0,0
287,0.0,0.0,0.0,0.0,1.4422495,5.440122,0.0,0.4054808,0.0,0.0,1,1.0,10.0,0.0,8.0,2.0,0,0
288,1.0,0.0,0.0,0.0,0.0,0.0,0.5848035,0.5848035,0.0,0.0,0,3.0,10.0,0.0,3.0,2.0,1,0
290,0.0,0.0,1.2599211,2.843867,1.587401,3.865307,0.0,0.4054808,0.0,0.0,8,1.0,7.0,6.0,8.0,2.0,0,0
291,1.4422495,4.9358473,1.709976,9.542745,3.4760268,12.738212,0.25908455,0.36389795,2.6064363,0.0,2,1.0,10.0,2.0,7.0,2.0,0,0
292,1.587401,5.618195,1.0,4.1134205,2.1544347,7.384095,0.0,0.17711447,0.0,0.0,8,3.0,3.0,6.0,3.0,1.0,0,0
293,2.0800838,9.883653,0.0,0.0,3.1072326,12.37504,0.17549519,0.22364451,0.0,0.0,9,5.0,10.0,6.0,4.0,2.0,1,0
294,0.0,0.0,0.0,0.0,1.709976,4.762203,0.0,0.36840314,0.0,0.0,2,3.0,3.0,2.0,12.0,2.0,0,0
295,1.2599211,3.317144,0.0,0.0,3.1748023,9.167145,0.0,0.2394257,0.0,0.0,9,1.0,10.0,6.0,4.0,2.0,0,0
296,2.0,7.740363,1.587401,6.9623837,5.394691,18.295277,0.19307998,0.27060676,0.0,0.0,8,1.0,10.0,3.0,4.0,2.0,1,1
298,1.4422495,3.416386,1.0,7.4560394,4.4479604,17.028374,0.12954475,0.18025683,2.946167,0.0,8,1.0,3.0,0.0,4.0,2.0,0,1
299,1.8171207,4.344678,1.2599211,5.9589796,5.451362,18.289373,0.0,0.15827575,2.8172548,0.0,6,1.0,10.0,0.0,2.0,2.0,0,0
300,2.5198421,7.5306406,1.4422495,4.805896,4.959676,15.171827,0.18707429,0.25088748,4.423867,0.0,8,3.0,3.0,0.0,12.0,2.0,0,0
302,1.709976,3.9257123,0.0,0.0,1.709976,3.6840317,0.0,0.29240176,0.0,0.0,9,4.0,5.0,4.0,18.0,0.0,1,1
303,1.2599211,7.783243,1.709976,6.9226174,1.9129312,4.946088,0.35870418,0.37152523,0.0,0.7368063,2,5.0,10.0,0.0,14.0,2.0,0,0
304,0.0,0.0,0.0,0.0,1.4422495,3.3912115,0.0,0.28114328,0.0,0.0,1,1.0,10.0,0.0,12.0,2.0,0,0
305,2.0,4.153738,0.0,0.0,2.8844993,7.1427608,0.0,0.23982045,0.0,0.5848035,2,1.0,10.0,0.0,3.0,2.0,0,0
306,1.709976,4.2338324,0.0,0.0,3.7084298,16.536999,0.25070733,0.35012785,1.4781297,1.0,2,1.0,10.0,1.0,4.0,2.0,1,0
307,0.0,0.0,0.0,0.0,1.2599211,2.466212,0.0,0.46415886,0.0,0.0,1,3.0,3.0,0.0,4.0,2.0,0,0
308,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,2,1.0,1.0,0.0,12.0,2.0,0,0
309,0.0,0.0,1.0,0.0,4.9866314,15.9966545,0.17983523,0.35169247,0.0,0.0,2,1.0,10.0,7.0,14.0,2.0,0,0
310,1.4422495,4.9117866,0.0,0.0,2.2239802,6.2284594,0.0,0.23347586,0.0,0.0,9,5.0,10.0,6.0,8.0,2.0,1,0
311,0.0,0.0,0.0,0.0,3.1748023,14.026538,0.3003071,0.3377884,0.0,0.0,2,5.0,10.0,6.0,4.0,2.0,0,0
312,2.1544347,5.775656,1.4422495,5.953342,5.3484817,15.621539,0.14441699,0.23968127,1.8084363,0.0,9,1.0,10.0,6.0,8.0,2.0,0,0
313,0.0,0.0,0.0,0.0,1.587401,3.5303485,0.0,0.36840314,0.0,0.0,2,1.0,1.0,6.0,4.0,1.0,1,0
314,1.0,2.6085517,0.0,0.0,2.8020394,8.485442,0.31687716,0.41741228,0.0,0.0,8,3.0,3.0,0.0,4.0,2.0,0,0
315,1.4422495,5.417502,1.2599211,3.814442,2.843867,10.323193,0.0,0.22314356,0.0,0.7368063,2,5.0,10.0,2.0,1.0,2.0,0,0
316,0.0,0.0,0.0,0.0,3.4760268,8.447816,0.0,0.1634286,2.7705383,0.0,6,7.0,10.0,6.0,8.0,2.0,0,0
317,1.587401,4.083809,1.8171207,10.073624,4.7026696,20.10855,0.15588462,0.2602906,1.8077317,0.0,8,3.0,3.0,2.0,4.0,2.0,0,1
318,0.0,0.0,0.0,0.0,1.2599211,2.8844993,0.0,0.46415886,0.0,0.0,1,1.0,8.0,0.0,4.0,2.0,0,0
319,1.709976,6.4235086,1.0,0.0,3.3619754,11.964658,0.23712423,0.3443529,0.0,0.0,5,1.0,10.0,7.0,8.0,2.0,0,0
320,1.0,4.687548,0.0,0.0,2.7144177,10.448476,0.0,0.17099759,2.6768525,0.0,9,5.0,10.0,6.0,4.0,1.0,0,1
321,1.8171207,8.308281,1.0,0.0,3.2075346,12.486798,0.18051293,0.27414277,0.0,0.0,1,5.0,10.0,6.0,4.0,2.0,0,0
322,0.0,0.0,0.0,0.0,1.2599211,0.0,0.5848035,0.5848035,0.0,0.0,8,3.0,3.0,0.0,8.0,2.0,0,0
323,1.709976,3.5436707,1.0,1.587401,3.332222,9.421639,0.17099759,0.35678464,0.0,0.0,1,1.0,10.0,2.0,8.0,2.0,0,0
324,2.0,4.59075,1.0,4.1936035,4.0,13.620923,0.0,0.1736909,0.0,0.0,8,1.0,10.0,2.0,4.0,2.0,0,0
325,1.2599211,3.1141224,0.0,0.0,3.1748023,9.192888,0.0,0.14620088,0.0,0.0,4,1.0,1.0,0.0,3.0,1.0,0,0
326,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,0,1.0,8.0,0.0,4.0,2.0,0,0
327,0.0,0.0,0.0,0.0,1.2599211,4.578857,0.0,0.46415886,0.0,0.0,2,1.0,6.0,2.0,12.0,2.0,0,0
328,1.2599211,2.8020394,0.0,0.0,2.924018,7.5856843,0.19999999,0.2884499,0.0,0.5848035,0,1.0,1.0,0.0,8.0,2.0,0,0
329,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,1,1.0,10.0,0.0,8.0,2.0,0,0
330,0.0,0.0,0.0,0.0,3.3912115,11.264922,0.17394465,0.26659182,0.0,0.0,3,1.0,10.0,0.0,12.0,2.0,0,0
331,1.8171207,9.103872,0.0,0.0,2.0,9.082507,0.0,0.20780787,0.0,0.0,8,5.0,10.0,6.0,8.0,2.0,0,0
334,1.709976,4.8523498,0.0,0.0,4.7474594,20.89821,0.17770754,0.26204014,0.0,0.0,8,1.0,10.0,0.0,4.0,2.0,0,1
335,1.9129312,5.718237,1.2599211,3.419952,3.2710664,10.846794,0.0,0.20552906,0.0,0.0,1,3.0,3.0,1.0,4.0,2.0,0,0
336,0.0,0.0,1.2599211,5.9178624,4.848808,15.589562,0.15151066,0.21852316,1.2154148,0.0,9,1.0,10.0,6.0,4.0,2.0,1,0
337,1.587401,4.1601677,0.0,0.0,3.1748023,13.119559,0.0,0.29515934,3.3675892,0.0,8,1.0,10.0,4.0,4.0,2.0,0,0
338,1.2599211,3.9843137,0.0,0.0,1.9129312,7.723636,0.28114328,0.33333322,0.0,0.0,9,5.0,10.0,6.0,4.0,2.0,0,0
339,0.0,0.0,0.0,0.0,3.3912115,9.6643715,0.0,0.20686187,0.0,0.0,8,1.0,10.0,0.0,4.0,1.0,0,0
340,1.4422495,2.6180916,1.0,1.8171207,2.6207414,6.4509335,0.0,0.2425424,0.0,0.0,7,1.0,10.0,0.0,4.0,2.0,0,1
341,2.6684017,7.381459,1.587401,4.8769994,4.0,14.704368,0.1362975,0.2534975,1.6681498,0.0,1,1.0,10.0,5.0,4.0,2.0,0,1
342,1.2599211,1.9129312,0.0,0.0,2.7144177,7.6909027,0.2087071,0.2953276,0.0,0.0,8,1.0,10.0,0.0,5.0,2.0,0,0
344,1.4422495,5.64761,1.0,3.2459517,3.0,6.2355404,0.44867593,0.49654552,0.0,0.0,7,5.0,10.0,0.0,14.0,2.0,0,0
345,1.9129312,7.8864164,0.0,0.0,3.5033982,10.877193,0.0,0.21806848,0.0,0.0,9,1.0,10.0,6.0,8.0,1.0,0,0
346,0.0,0.0,0.0,0.0,1.587401,4.53876,0.0,0.36840314,0.0,0.0,2,1.0,10.0,0.0,4.0,2.0,1,0
347,0.0,0.0,0.0,0.0,1.9129312,6.864751,0.0,0.38517165,0.0,0.0,2,1.0,10.0,0.0,3.0,1.0,0,0
348,1.2599211,2.6566465,1.587401,7.084022,3.8485012,10.574945,0.24871337,0.30034775,2.4189684,0.0,8,3.0,3.0,0.0,5.0,2.0,0,1
349,0.0,0.0,0.0,0.0,2.466212,8.859549,0.24264435,0.30570918,0.0,0.0,1,1.0,10.0,5.0,8.0,2.0,0,0
350,0.0,0.0,0.0,0.0,2.1544347,6.441286,0.0,0.22314356,0.0,0.0,9,1.0,1.0,3.0,4.0,1.0,1,0
352,1.709976,5.0813365,1.4422495,3.0,2.7589242,9.631415,0.25908455,0.27435994,1.921228,0.0,2,5.0,10.0,6.0,7.0,2.0,1,1
353,0.0,0.0,0.0,0.0,3.6342413,9.405653,0.33760133,0.40162462,0.0,0.0,9,5.0,10.0,0.0,12.0,2.0,0,0
354,1.587401,6.307994,2.0800838,5.561298,4.0,16.29488,0.20450604,0.29045114,0.0,0.0,9,1.0,10.0,2.0,4.0,2.0,0,0
356,0.0,0.0,0.0,0.0,2.466212,6.958944,0.27144176,0.3182127,0.0,0.0,4,3.0,11.0,0.0,8.0,2.0,0,0
357,1.9129312,6.230488,1.4422495,6.109115,5.360109,16.816038,0.2140557,0.30773583,1.0336671,0.0,8,3.0,10.0,5.0,8.0,2.0,0,0
358,0.0,0.0,1.2599211,2.6684017,4.0207257,12.932855,0.0,0.22753511,0.0,0.0,8,1.0,10.0,7.0,4.0,1.0,0,0
359,1.0,3.0455997,0.0,0.0,3.1072326,12.303231,0.0,0.29790014,0.0,0.0,8,5.0,10.0,0.0,14.0,2.0,0,0
360,0.0,0.0,0.0,0.0,2.2239802,6.3247037,0.0,0.30100772,0.0,0.0,1,1.0,10.0,5.0,8.0,2.0,0,0
361,0.0,0.0,0.0,0.0,2.466212,6.6198673,0.0,0.29876155,0.0,0.0,9,1.0,7.0,1.0,12.0,2.0,0,0
362,0.0,0.0,0.0,0.0,1.2599211,2.4101424,0.0,0.46415886,0.0,0.0,9,1.0,10.0,5.0,4.0,2.0,0,0
363,1.0,2.5813258,0.0,0.0,1.8171207,6.242819,0.0,0.36840314,2.8061013,0.0,7,3.0,11.0,7.0,8.0,2.0,0,0
364,2.1544347,5.5061293,1.2599211,6.2658267,3.7084298,13.920447,0.16273929,0.2594812,1.457943,0.84343266,2,1.0,10.0,5.0,6.0,2.0,0,0
365,0.0,0.0,0.0,0.0,2.7589242,9.821475,0.21544346,0.32182872,0.0,0.0,9,3.0,3.0,0.0,5.0,2.0,1,0
366,1.709976,5.123587,0.0,0.0,2.2239802,6.19426,0.0,0.26295444,0.0,0.0,9,5.0,10.0,5.0,4.0,2.0,0,0
367,0.0,0.0,0.0,0.0,2.0,5.516023,0.0,0.36840314,0.0,0.0,8,1.0,10.0,0.0,4.0,2.0,0,0
368,0.0,0.0,0.0,0.0,1.2599211,2.9813662,0.0,0.36840314,0.0,0.0,9,5.0,10.0,0.0,8.0,2.0,1,0
369,1.0,4.0816555,0.0,0.0,3.8029525,16.23229,0.15377106,0.2768177,1.9391471,0.0,2,3.0,3.0,0.0,8.0,2.0,1,0
370,0.0,0.0,0.0,0.0,2.5712817,7.043102,0.23207943,0.26566464,0.0,0.0,8,5.0,10.0,4.0,18.0,2.0,0,0
371,0.0,0.0,0.0,0.0,2.7589242,11.349219,0.2761243,0.3327472,2.8774006,0.0,8,1.0,10.0,0.0,8.0,2.0,1,1
372,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,4,3.0,3.0,6.0,7.0,2.0,1,0
373,0.0,0.0,0.0,0.0,2.6684017,5.0722837,0.43831828,0.46551183,0.0,0.7368063,2,5.0,10.0,0.0,12.0,2.0,0,0
374,2.0800838,5.656653,1.587401,6.709173,2.8020394,7.2589445,0.0,0.21247265,0.0,0.0,2,1.0,10.0,8.0,4.0,2.0,1,0
375,1.2599211,2.5712817,0.0,0.0,1.8171207,3.2772853,0.29240176,0.42171633,0.0,0.0,5,1.0,10.0,3.0,8.0,2.0,0,0
376,0.0,0.0,0.0,0.0,2.2239802,5.473704,0.33130187,0.37924364,0.0,0.0,4,1.0,7.0,1.0,8.0,2.0,0,0
377,1.0,2.2239802,1.0,2.1544347,4.1983366,15.164306,0.13993193,0.21193227,0.0,0.0,8,5.0,10.0,2.0,12.0,2.0,1,0
378,1.2599211,3.2396119,0.0,0.0,2.7589242,8.049177,0.26295444,0.2768177,0.0,0.0,1,5.0,10.0,8.0,8.0,2.0,1,0
379,0.0,0.0,1.0,2.7144177,2.3513348,9.3483,0.30570918,0.36246,0.0,0.0,2,5.0,10.0,7.0,8.0,2.0,0,0
380,1.587401,3.5094981,0.0,0.0,2.3513348,6.6473265,0.28114328,0.40053883,0.0,0.0,8,1.0,10.0,6.0,4.0,2.0,0,0
381,1.2599211,3.043802,0.0,0.0,1.9129312,5.9674163,0.0,0.19493093,4.5471077,0.0,8,1.0,10.0,6.0,4.0,1.0,1,1
382,0.0,0.0,0.0,0.0,2.5198421,7.5077453,0.23207943,0.25235638,0.0,0.0,8,5.0,10.0,3.0,5.0,2.0,0,0
383,1.587401,4.8464437,0.0,0.0,1.4422495,2.8710828,0.0,0.3831547,0.0,0.0,9,1.0,10.0,1.0,4.0,2.0,1,0
384,1.9129312,6.503623,0.0,0.0,4.1212854,9.306431,0.0,0.13867803,0.0,0.0,7,1.0,7.0,0.0,4.0,1.0,0,0
387,1.4422495,3.667585,1.709976,6.718417,1.9129312,5.2955227,0.0,0.24148385,0.0,0.0,1,5.0,10.0,5.0,4.0,2.0,0,0
388,2.0,4.951872,1.4422495,6.4911127,4.641589,13.690126,0.12317892,0.22939982,0.0,0.0,8,1.0,10.0,3.0,14.0,2.0,1,0
389,1.709976,8.076609,1.587401,5.2323675,6.431228,21.378485,0.1944208,0.29130602,0.6258627,0.0,8,1.0,1.0,2.0,4.0,2.0,1,0
390,1.0,2.2894285,0.0,0.0,0.0,0.0,0.0,0.28114328,0.0,0.0,5,5.0,10.0,1.0,4.0,2.0,1,1
392,0.0,0.0,0.0,0.0,3.3019273,9.122135,0.20273736,0.29596826,0.0,0.0,8,1.0,10.0,8.0,4.0,2.0,1,0
393,1.9129312,7.051324,2.0800838,7.41029,4.0816555,13.4548,0.13686928,0.2496475,0.0,0.0,9,3.0,3.0,0.0,4.0,2.0,0,0
394,1.0,2.9624963,0.0,0.0,2.5198421,8.612499,0.0,0.23207943,2.7261994,0.0,1,1.0,1.0,5.0,4.0,1.0,0,0
395,1.2599211,3.0214512,0.0,0.0,2.8020394,7.4900613,0.20563948,0.24750586,0.0,0.0,2,5.0,10.0,0.0,7.0,2.0,0,0
396,0.0,0.0,0.0,0.0,2.1544347,8.4855585,0.27144176,0.39148676,0.0,0.9283178,2,1.0,1.0,6.0,8.0,2.0,0,0
397,0.0,0.0,0.0,0.0,2.9624963,8.184603,0.2884499,0.36002827,0.0,0.0,8,3.0,10.0,1.0,4.0,2.0,0,0
398,0.0,0.0,0.0,0.0,3.0,6.1171427,0.24560311,0.33333322,0.0,0.0,5,0.0,3.0,0.0,8.0,2.0,0,0
